3000
EL_1| 12 74.8
EL_6632| 11 29
EL_6633| 69 81.1
EL_6634| 87 4.2
EL_6635| 27 23.1
EL_6636| 10 10.6
EL_6637| 5 56.7
EL_6638| 88 49.9
EL_6639| 74 23.8
EL_6640| 11 86.2
EL_6641| 16 96.1
EL_6642| 37 66
EL_6643| 7 35.2
EL_6644| 36 24
EL_6645| 13 22.8
EL_6646| 16 85.6
EL_6647| 37 58.2
EL_6648| 37 94
EL_6649| 15 99.1
EL_6650| 86 66.6
EL_6651| 85 70.4
EL_6652| 37 89.7
EL_6653| 38 48.3
EL_6654| 22 29.5
EL_6655| 97 75.8
EL_6656| 89 43
EL_6657| 0 42.7
EL_6658| 71 89.1
EL_6659| 63 9.6
EL_6660| 16 89.4
EL_6661| 3 5.2
EL_6662| 100 71.6
EL_6663| 71 79.1
EL_6664| 6 46.2
EL_6665| 80 68.2
EL_6666| 89 55.2
EL_6667| 6 12
EL_6668| 68 86.9
EL_6669| 34 57.5
EL_6670| 62 40.7
EL_6671| 26 93.9
EL_6672| 39 38.2
EL_6673| 79 81
EL_6674| 65 41.2
EL_6675| 98 83.3
EL_6676| 37 50.2
EL_6677| 16 70.7
EL_6678| 26 49.7
EL_6679| 68 80.6
EL_6680| 29 31.5
EL_6681| 94 3.6
EL_6682| 60 8.8
EL_6683| 4 66.3
EL_6684| 36 17.9
EL_6685| 70 35
EL_6686| 80 67.4
EL_6687| 67 68.7
EL_6688| 32 55.8
EL_6689| 27 37.9
EL_6690| 26 56
EL_6691| 82 76.5
EL_6692| 77 92.9
EL_6693| 3 2.4
EL_6694| 85 21
EL_6695| 64 67.5
EL_6696| 96 7.3
EL_6697| 9 74.1
EL_6698| 82 29.9
EL_6699| 35 60.6
EL_6700| 25 40.3
EL_6701| 18 57.6
EL_6702| 84 56.2
EL_6703| 20 8.5
EL_6704| 0 35
EL_6705| 23 32.8
EL_6706| 40 33.3
EL_6707| 5 18.2
EL_6708| 28 99.6
EL_6709| 60 3.7
EL_6710| 12 79.2
EL_6711| 40 23.2
EL_6712| 20 4.8
EL_6713| 5 77.1
EL_6714| 21 41.7
EL_6715| 17 8.4
EL_6716| 38 9.4
EL_6717| 70 76.3
EL_6718| 40 98.8
EL_6719| 64 91.6
EL_6720| 10 38.3
EL_6721| 92 88.5
EL_6722| 67 57
EL_6723| 23 48.6
EL_6724| 62 16.5
EL_6725| 37 30.4
EL_6726| 17 61.5
EL_6727| 94 6.5
EL_6728| 14 29.1
EL_6729| 77 1
EL_6730| 12 7.1
EL_6731| 74 68.1
EL_6732| 18 69.4
EL_6733| 63 50.5
EL_6734| 6 30
EL_6735| 16 66.5
EL_6736| 89 52.2
EL_6737| 92 67.4
EL_6738| 32 49.8
EL_6739| 5 18.1
EL_6740| 99 6.6
EL_6741| 95 36
EL_6742| 39 67.2
EL_6743| 68 84.9
EL_6744| 70 60.8
EL_6745| 33 9.7
EL_6746| 18 97.1
EL_6747| 88 59.4
EL_6748| 6 16.6
EL_6749| 13 29.1
EL_6750| 98 57.4
EL_6751| 97 90.6
EL_6752| 75 84.1
EL_6753| 99 36.4
EL_6754| 21 60.1
EL_6755| 80 80.2
EL_6756| 92 80
EL_6757| 97 98.4
EL_6758| 67 41.1
EL_6759| 61 89.1
EL_6760| 10 21.8
EL_6761| 76 19
EL_6762| 13 27.2
EL_6763| 27 96
EL_6764| 72 70.3
EL_6765| 87 25.3
EL_6766| 73 54.4
EL_6767| 85 51.3
EL_6768| 35 52.4
EL_6769| 30 36.8
EL_6770| 94 89.2
EL_6771| 85 85.5
EL_6772| 76 10.2
EL_6773| 21 99
EL_6774| 98 50.9
EL_6775| 19 87.5
EL_6776| 20 93.1
EL_6777| 96 53
EL_6778| 60 57
EL_6779| 60 0.6
EL_6780| 28 82.4
EL_6781| 67 64.5
EL_6782| 93 23.8
EL_6783| 71 86.4
EL_6784| 23 50.9
EL_6785| 10 99.8
EL_6786| 86 15.1
EL_6787| 74 99.8
EL_6788| 90 94.9
EL_6789| 97 35.1
EL_6790| 19 17.5
EL_6791| 74 77.1
EL_6792| 6 17.4
EL_6793| 90 44.6
EL_6794| 95 57.6
EL_6795| 1 19.9
EL_6796| 24 28
EL_6797| 36 51.3
EL_6798| 95 16.4
EL_6799| 0 80.1
EL_6800| 33 77.2
EL_6801| 17 60.4
EL_6802| 98 3.2
EL_6803| 60 90.8
EL_6804| 69 58.5
EL_6805| 84 62.3
EL_6806| 4 45
EL_6807| 1 95.5
EL_6808| 71 40.8
EL_6809| 5 68.2
EL_6810| 67 28.1
EL_6811| 9 75.5
EL_6812| 14 3.6
EL_6813| 91 24.6
EL_6814| 70 72.5
EL_6815| 28 42.9
EL_6816| 97 81.9
EL_6817| 22 90.5
EL_6818| 36 64.6
EL_6819| 71 24.6
EL_6820| 99 47.8
EL_6821| 23 63.2
EL_6822| 66 70.9
EL_6823| 39 25.3
EL_6824| 5 34.5
EL_6825| 33 92.3
EL_6826| 64 3.2
EL_6827| 90 16.1
EL_6828| 28 95.1
EL_6829| 97 66.5
EL_6830| 80 83.4
EL_6831| 73 37.9
EL_6832| 66 0.4
EL_6833| 14 3.2
EL_6834| 94 70.7
EL_6835| 66 96.3
EL_6836| 100 14.4
EL_6837| 81 3.5
EL_6838| 19 79.3
EL_6839| 68 78
EL_6840| 39 32.2
EL_6841| 27 11.5
EL_6842| 4 70.6
EL_6843| 65 14.7
EL_6844| 73 9.4
EL_6845| 15 14.1
EL_6846| 33 86.3
EL_6847| 98 76.8
EL_6848| 70 23
EL_6849| 23 90.9
EL_6850| 64 81.3
EL_6851| 19 34.9
EL_6852| 12 44.8
EL_6853| 68 37.8
EL_6854| 21 55.8
EL_6855| 72 35.2
EL_6856| 64 20.8
EL_6857| 83 37.6
EL_6858| 80 54.4
EL_6859| 76 69.7
EL_6860| 30 39.4
EL_6861| 95 97.3
EL_6862| 68 52.9
EL_6863| 89 73.8
EL_6864| 84 39.8
EL_6865| 63 15.9
EL_6866| 94 13.2
EL_6867| 28 52.2
EL_6868| 88 33
EL_6869| 5 9.8
EL_6870| 26 23.6
EL_6871| 96 83.5
EL_6872| 88 86.5
EL_6873| 31 22.9
EL_6874| 70 36.5
EL_6875| 6 27
EL_6876| 26 68.2
EL_6877| 98 15.5
EL_6878| 66 72.8
EL_6879| 24 96.9
EL_6880| 72 26.2
EL_6881| 87 63.1
EL_6882| 91 18
EL_6883| 64 34.1
EL_6884| 84 9.7
EL_6885| 99 69.6
EL_6886| 2 93
EL_6887| 13 38.5
EL_6888| 73 34.4
EL_6889| 4 14.1
EL_6890| 11 92.5
EL_6891| 9 72.1
EL_6892| 80 75.3
EL_6893| 35 37.6
EL_6894| 84 49.7
EL_6895| 63 60.3
EL_6896| 96 86.1
EL_6897| 4 47.5
EL_6898| 3 27.1
EL_6899| 82 98.5
EL_6900| 75 4.9
EL_6901| 27 79.6
EL_6902| 12 38.9
EL_6903| 68 26
EL_6904| 66 47.4
EL_6905| 24 91.3
EL_6906| 61 13.6
EL_6907| 69 90.7
EL_6908| 37 77.3
EL_6909| 69 43.7
EL_6910| 92 81
EL_6911| 37 22.2
EL_6912| 91 13.1
EL_6913| 94 7.1
EL_6914| 69 11.5
EL_6915| 22 49.2
EL_6916| 39 77.2
EL_6917| 4 40.1
EL_6918| 26 91.5
EL_6919| 81 44.3
EL_6920| 3 56.2
EL_6921| 26 70.6
EL_6922| 14 24.8
EL_6923| 63 80
EL_6924| 71 88
EL_6925| 4 34.8
EL_6926| 74 45.1
EL_6927| 64 12.6
EL_6928| 68 73.2
EL_6929| 81 19.6
EL_6930| 95 54.9
EL_6931| 6 42.3
EL_6932| 83 73.9
EL_6933| 88 83.7
EL_6934| 6 90
EL_6935| 72 48.4
EL_6936| 95 26.5
EL_6937| 78 85.5
EL_6938| 36 43.1
EL_6939| 97 71.2
EL_6940| 30 33.2
EL_6941| 32 65.1
EL_6942| 68 81.1
EL_6943| 0 78.1
EL_6944| 2 55.1
EL_6945| 80 63.7
EL_6946| 32 54.4
EL_6947| 91 62.2
EL_6948| 81 93.8
EL_6949| 89 80.6
EL_6950| 26 21.7
EL_6951| 66 40.8
EL_6952| 91 42.3
EL_6953| 33 11.3
EL_6954| 60 15.9
EL_6955| 62 0.7
EL_6956| 87 9.4
EL_6957| 28 94
EL_6958| 99 7.9
EL_6959| 94 43.7
EL_6960| 90 97.4
EL_6961| 87 48.7
EL_6962| 22 10.3
EL_6963| 30 79.2
EL_6964| 40 62.4
EL_6965| 28 62.8
EL_6966| 19 4.6
EL_6967| 91 32.9
EL_6968| 24 96.1
EL_6969| 7 69.3
EL_6970| 8 23.1
EL_6971| 99 61.5
EL_6972| 26 29.1
EL_6973| 62 89
EL_6974| 39 75.5
EL_6975| 31 77.7
EL_6976| 27 86.4
EL_6977| 75 39.8
EL_6978| 71 11.3
EL_6979| 25 35.9
EL_6980| 80 8.1
EL_6981| 14 13.2
EL_6982| 83 87.8
EL_6983| 91 54.4
EL_6984| 80 85.5
EL_6985| 25 37.8
EL_6986| 39 22.2
EL_6987| 29 35.4
EL_6988| 78 76.5
EL_6989| 97 15.9
EL_6990| 11 19.5
EL_6991| 16 12.2
EL_6992| 15 65.9
EL_6993| 34 48.8
EL_6994| 29 86.3
EL_6995| 9 63.3
EL_6996| 2 72.6
EL_6997| 62 53.2
EL_6998| 11 44.8
EL_6999| 87 45.6
EL_7000| 97 25.1
EL_7001| 30 4.9
EL_7002| 35 79.9
EL_7003| 80 38.3
EL_7004| 61 60.3
EL_7005| 31 70.9
EL_7006| 62 0.6
EL_7007| 94 89.4
EL_7008| 39 30.8
EL_7009| 25 59.9
EL_7010| 83 60.5
EL_7011| 78 57.4
EL_7012| 71 93.5
EL_7013| 26 65.5
EL_7014| 88 96.1
EL_7015| 85 21.4
EL_7016| 96 94.1
EL_7017| 82 56.4
EL_7018| 91 24.7
EL_7019| 19 81
EL_7020| 8 0.6
EL_7021| 21 45.9
EL_7022| 20 1.8
EL_7023| 22 64.7
EL_7024| 11 51.4
EL_7025| 78 19.9
EL_7026| 24 43.3
EL_7027| 90 41.1
EL_7028| 82 81
EL_7029| 36 81.6
EL_7030| 13 54.4
EL_7031| 70 11.4
EL_7032| 11 46.9
EL_7033| 65 7.5
EL_7034| 61 56
EL_7035| 7 74
EL_7036| 17 76.8
EL_7037| 33 7.9
EL_7038| 10 14.8
EL_7039| 69 77.4
EL_7040| 15 83.6
EL_7041| 20 82.3
EL_7042| 0 53.2
EL_7043| 4 2.9
EL_7044| 62 83
EL_7045| 12 19.9
EL_7046| 61 91
EL_7047| 88 43.9
EL_7048| 33 86.2
EL_7049| 84 53.2
EL_7050| 88 0.8
EL_7051| 25 10.2
EL_7052| 93 56.7
EL_7053| 69 78.4
EL_7054| 26 22.4
EL_7055| 27 68.5
EL_7056| 67 2.9
EL_7057| 64 52
EL_7058| 86 36.2
EL_7059| 1 2.2
EL_7060| 13 15.7
EL_7061| 91 68.5
EL_7062| 15 99.6
EL_7063| 75 60.2
EL_7064| 40 39.2
EL_7065| 93 10.8
EL_7066| 61 42.6
EL_7067| 34 5.1
EL_7068| 17 18.2
EL_7069| 18 55.5
EL_7070| 94 52.8
EL_7071| 76 21.5
EL_7072| 7 23.1
EL_7073| 22 64.7
EL_7074| 76 93.8
EL_7075| 18 27.5
EL_7076| 6 25.1
EL_7077| 9 9.1
EL_7078| 20 91.1
EL_7079| 77 11.3
EL_7080| 5 40.9
EL_7081| 5 97.8
EL_7082| 75 79.4
EL_7083| 89 86.9
EL_7084| 96 71.8
EL_7085| 20 68.9
EL_7086| 29 14.8
EL_7087| 62 47.9
EL_7088| 10 35
EL_7089| 31 0.9
EL_7090| 17 65.3
EL_7091| 29 79.8
EL_7092| 63 12.2
EL_7093| 7 1.1
EL_7094| 75 40.1
EL_7095| 89 38.8
EL_7096| 9 93.4
EL_7097| 22 57.5
EL_7098| 8 44
EL_7099| 37 51.6
EL_7100| 81 34.8
EL_7101| 4 25.6
EL_7102| 91 15
EL_7103| 27 88.3
EL_7104| 9 97.8
EL_7105| 24 80.7
EL_7106| 19 88.2
EL_7107| 33 86.5
EL_7108| 8 72
EL_7109| 3 11.8
EL_7110| 78 98.3
EL_7111| 21 36.1
EL_7112| 100 9.3
EL_7113| 63 87.3
EL_7114| 86 75.4
EL_7115| 61 69.4
EL_7116| 70 62.8
EL_7117| 22 3.6
EL_7118| 18 48.6
EL_7119| 13 82.2
EL_7120| 5 2.6
EL_7121| 76 92.7
EL_7122| 63 99.4
EL_7123| 32 17.8
EL_7124| 86 56.9
EL_7125| 24 13.8
EL_7126| 66 48.2
EL_7127| 99 69.7
EL_7128| 4 25.2
EL_7129| 71 27.6
EL_7130| 20 72.8
EL_7131| 31 0.3
EL_7132| 99 30.2
EL_7133| 92 49.4
EL_7134| 100 31.2
EL_7135| 94 5.7
EL_7136| 16 91
EL_7137| 70 33.9
EL_7138| 71 20.8
EL_7139| 13 15
EL_7140| 19 80.6
EL_7141| 84 17.5
EL_7142| 11 7.2
EL_7143| 76 39.5
EL_7144| 73 17.9
EL_7145| 84 13.6
EL_7146| 76 14.1
EL_7147| 18 43.5
EL_7148| 67 27.2
EL_7149| 37 10.1
EL_7150| 77 87.4
EL_7151| 74 87.1
EL_7152| 68 60.8
EL_7153| 27 91.6
EL_7154| 98 64.1
EL_7155| 39 80.3
EL_7156| 97 90.7
EL_7157| 23 19.9
EL_7158| 66 4.8
EL_7159| 74 82.9
EL_7160| 25 73.6
EL_7161| 32 85.4
EL_7162| 2 74
EL_7163| 31 56.6
EL_7164| 100 23.4
EL_7165| 70 61.9
EL_7166| 37 72.2
EL_7167| 62 69.4
EL_7168| 22 62.1
EL_7169| 87 39.7
EL_7170| 31 34.1
EL_7171| 67 36.1
EL_7172| 10 3.5
EL_7173| 98 30.7
EL_7174| 11 77.2
EL_7175| 100 1.8
EL_7176| 87 96.6
EL_7177| 29 24.9
EL_7178| 72 91.4
EL_7179| 33 59.2
EL_7180| 39 44.5
EL_7181| 33 65.9
EL_7182| 97 52.1
EL_7183| 4 15.9
EL_7184| 92 1
EL_7185| 29 50.2
EL_7186| 99 1.6
EL_7187| 74 99.8
EL_7188| 98 38.6
EL_7189| 93 90.6
EL_7190| 69 54.3
EL_7191| 12 21.9
EL_7192| 96 68.7
EL_7193| 33 38.1
EL_7194| 15 95.2
EL_7195| 91 16.9
EL_7196| 83 79.3
EL_7197| 8 81.3
EL_7198| 87 18.5
EL_7199| 3 53.2
EL_7200| 35 62.1
EL_7201| 90 83.2
EL_7202| 84 25.5
EL_7203| 89 86.9
EL_7204| 88 94.2
EL_7205| 2 26.9
EL_7206| 70 25.4
EL_7207| 94 69.8
EL_7208| 98 94.9
EL_7209| 13 78.6
EL_7210| 78 43.8
EL_7211| 39 85.3
EL_7212| 80 21.4
EL_7213| 5 48.8
EL_7214| 30 53.6
EL_7215| 37 12.9
EL_7216| 84 24.5
EL_7217| 23 42.5
EL_7218| 98 46.1
EL_7219| 22 57.8
EL_7220| 24 43.8
EL_7221| 8 18.6
EL_7222| 36 20.7
EL_7223| 21 95
EL_7224| 68 23.9
EL_7225| 67 69.8
EL_7226| 5 33.2
EL_7227| 30 89.6
EL_7228| 39 29.9
EL_7229| 87 50.7
EL_7230| 61 46.5
EL_7231| 61 89.6
EL_7232| 62 8.4
EL_7233| 12 47.1
EL_7234| 81 23.8
EL_7235| 38 8
EL_7236| 95 79.8
EL_7237| 96 88
EL_7238| 8 36
EL_7239| 1 2
EL_7240| 87 53.2
EL_7241| 65 43.2
EL_7242| 81 39.6
EL_7243| 39 55.2
EL_7244| 89 79.3
EL_7245| 77 27.1
EL_7246| 29 85.6
EL_7247| 60 59.1
EL_7248| 10 70
EL_7249| 20 2.8
EL_7250| 99 90.2
EL_7251| 60 43.6
EL_7252| 8 51.5
EL_7253| 81 2.2
EL_7254| 15 6.2
EL_7255| 80 89
EL_7256| 68 67.5
EL_7257| 37 80
EL_7258| 63 31.1
EL_7259| 30 22.6
EL_7260| 97 71.3
EL_7261| 9 93.8
EL_7262| 13 5.6
EL_7263| 96 92.9
EL_7264| 78 6.7
EL_7265| 36 28.8
EL_7266| 39 47.7
EL_7267| 64 22.4
EL_7268| 96 14.4
EL_7269| 79 41.3
EL_7270| 66 35.8
EL_7271| 86 28.3
EL_7272| 20 61.1
EL_7273| 84 95.5
EL_7274| 93 64.9
EL_7275| 95 35.6
EL_7276| 32 57.4
EL_7277| 25 78.9
EL_7278| 9 7.4
EL_7279| 28 28.3
EL_7280| 83 54.3
EL_7281| 32 46.8
EL_7282| 37 17.1
EL_7283| 26 69.7
EL_7284| 95 63.7
EL_7285| 0 94.1
EL_7286| 24 54
EL_7287| 89 83.7
EL_7288| 11 83.4
EL_7289| 27 2.6
EL_7290| 4 21.5
EL_7291| 37 58.2
EL_7292| 94 17.2
EL_7293| 100 74.2
EL_7294| 28 54.5
EL_7295| 6 37.2
EL_7296| 8 25.2
EL_7297| 29 11.3
EL_7298| 64 70.6
EL_7299| 31 51.5
EL_7300| 6 60.3
EL_7301| 24 42.8
EL_7302| 12 67.8
EL_7303| 1 57.1
EL_7304| 95 85.8
EL_7305| 99 22.5
EL_7306| 92 14.2
EL_7307| 78 7.7
EL_7308| 5 35.5
EL_7309| 25 87.7
EL_7310| 16 9.8
EL_7311| 38 51
EL_7312| 11 30.8
EL_7313| 82 5.5
EL_7314| 89 76
EL_7315| 38 83.4
EL_7316| 33 98.8
EL_7317| 79 87.8
EL_7318| 38 72.3
EL_7319| 100 81.9
EL_7320| 80 16.8
EL_7321| 86 61.7
EL_7322| 14 85.2
EL_7323| 66 78.6
EL_7324| 15 53.2
EL_7325| 19 5.9
EL_7326| 18 78.1
EL_7327| 34 95.6
EL_7328| 60 60.7
EL_7329| 98 85.9
EL_7330| 76 73.6
EL_7331| 20 20.1
EL_7332| 13 73.7
EL_7333| 35 10.4
EL_7334| 39 47.7
EL_7335| 100 54.2
EL_7336| 27 70.7
EL_7337| 14 94
EL_7338| 15 15.5
EL_7339| 72 14.4
EL_7340| 84 10.7
EL_7341| 66 78.4
EL_7342| 66 61.3
EL_7343| 72 25.2
EL_7344| 0 46.4
EL_7345| 75 69.5
EL_7346| 97 54.8
EL_7347| 69 70.4
EL_7348| 68 15.6
EL_7349| 67 56.6
EL_7350| 19 70.4
EL_7351| 30 30.5
EL_7352| 100 26.1
EL_7353| 14 82.3
EL_7354| 77 29.1
EL_7355| 65 65.2
EL_7356| 28 49.8
EL_7357| 29 95.9
EL_7358| 94 76.6
EL_7359| 88 65.6
EL_7360| 69 51.3
EL_7361| 79 80.2
EL_7362| 91 97.5
EL_7363| 22 56.9
EL_7364| 74 77.2
EL_7365| 36 68.4
EL_7366| 8 93.2
EL_7367| 74 80.3
EL_7368| 88 85.7
EL_7369| 17 86.4
EL_7370| 13 43.1
EL_7371| 40 99.4
EL_7372| 80 0.9
EL_7373| 61 98.3
EL_7374| 77 46.2
EL_7375| 89 98.6
EL_7376| 23 10.5
EL_7377| 6 94.1
EL_7378| 75 73.8
EL_7379| 5 98.5
EL_7380| 4 68.1
EL_7381| 9 81.4
EL_7382| 65 59.9
EL_7383| 87 24.7
EL_7384| 30 55.4
EL_7385| 95 59.6
EL_7386| 18 73.5
EL_7387| 32 46.2
EL_7388| 76 77.5
EL_7389| 62 96.2
EL_7390| 72 94.9
EL_7391| 3 52.1
EL_7392| 25 61.6
EL_7393| 90 75.6
EL_7394| 15 44.2
EL_7395| 6 76.8
EL_7396| 81 76.3
EL_7397| 8 85.9
EL_7398| 2 23.8
EL_7399| 100 72.1
EL_7400| 35 24.7
EL_7401| 26 77.1
EL_7402| 28 62.7
EL_7403| 4 62.3
EL_7404| 83 21.7
EL_7405| 89 41
EL_7406| 78 30.3
EL_7407| 98 58.4
EL_7408| 39 11.6
EL_7409| 94 22.1
EL_7410| 71 16.3
EL_7411| 17 47.6
EL_7412| 68 56
EL_7413| 88 43.8
EL_7414| 0 63.3
EL_7415| 91 23.4
EL_7416| 70 29.3
EL_7417| 28 24.7
EL_7418| 38 68.7
EL_7419| 28 30.7
EL_7420| 1 7
EL_7421| 88 22.7
EL_7422| 71 82.8
EL_7423| 90 70
EL_7424| 12 78.4
EL_7425| 7 90.4
EL_7426| 2 24.4
EL_7427| 20 3.1
EL_7428| 71 30.5
EL_7429| 8 69.5
EL_7430| 100 60.4
EL_7431| 12 40
EL_7432| 15 19.7
EL_7433| 98 53.8
EL_7434| 93 29.8
EL_7435| 74 23.2
EL_7436| 98 66.4
EL_7437| 77 98.2
EL_7438| 28 76.2
EL_7439| 84 7.9
EL_7440| 81 50.6
EL_7441| 69 45.6
EL_7442| 73 2.2
EL_7443| 72 51.8
EL_7444| 68 84.2
EL_7445| 37 56.8
EL_7446| 19 14.2
EL_7447| 83 94.3
EL_7448| 8 11.1
EL_7449| 94 10.6
EL_7450| 0 11.7
EL_7451| 71 52.6
EL_7452| 69 18.7
EL_7453| 66 6.9
EL_7454| 65 30.5
EL_7455| 0 56.1
EL_7456| 69 62.9
EL_7457| 81 5.1
EL_7458| 9 92.9
EL_7459| 11 28.2
EL_7460| 88 3.8
EL_7461| 67 71.6
EL_7462| 68 0.6
EL_7463| 63 67.4
EL_7464| 13 43.9
EL_7465| 89 64.1
EL_7466| 15 54.5
EL_7467| 25 32.4
EL_7468| 79 44.5
EL_7469| 9 71.9
EL_7470| 81 40.7
EL_7471| 27 70.8
EL_7472| 23 70
EL_7473| 36 57.7
EL_7474| 60 99.1
EL_7475| 35 97.2
EL_7476| 31 56
EL_7477| 22 35.3
EL_7478| 89 27.5
EL_7479| 32 66.2
EL_7480| 74 86.6
EL_7481| 29 99.7
EL_7482| 62 50
EL_7483| 83 32.8
EL_7484| 75 41.3
EL_7485| 8 52
EL_7486| 8 45.7
EL_7487| 38 11.8
EL_7488| 18 36.5
EL_7489| 11 70.5
EL_7490| 87 11.2
EL_7491| 3 73.1
EL_7492| 89 85.5
EL_7493| 10 50.7
EL_7494| 18 29.2
EL_7495| 65 96.7
EL_7496| 16 27.1
EL_7497| 12 84.7
EL_7498| 88 50.3
EL_7499| 95 81.8
EL_7500| 77 48.3
EL_7501| 72 47.2
EL_7502| 28 39.2
EL_7503| 31 44.1
EL_7504| 74 3.1
EL_7505| 30 52.5
EL_7506| 36 0.5
EL_7507| 89 77.3
EL_7508| 84 28.3
EL_7509| 25 87.1
EL_7510| 63 52
EL_7511| 0 97
EL_7512| 64 41.2
EL_7513| 70 63.6
EL_7514| 79 29.7
EL_7515| 18 99.5
EL_7516| 89 30.8
EL_7517| 0 95.6
EL_7518| 88 70.9
EL_7519| 1 77.7
EL_7520| 36 14
EL_7521| 100 95.4
EL_7522| 95 80.3
EL_7523| 65 68
EL_7524| 100 61.4
EL_7525| 88 4.9
EL_7526| 38 83
EL_7527| 2 9.7
EL_7528| 72 77.4
EL_7529| 40 81.1
EL_7530| 32 55.9
EL_7531| 70 27.7
EL_7532| 77 56.2
EL_7533| 15 25.7
EL_7534| 34 61.2
EL_7535| 12 51.9
EL_7536| 75 97.5
EL_7537| 82 2
EL_7538| 93 6.6
EL_7539| 95 5.4
EL_7540| 24 31.9
EL_7541| 63 66.8
EL_7542| 35 61.3
EL_7543| 32 46.1
EL_7544| 96 75.5
EL_7545| 28 99.9
EL_7546| 3 47.4
EL_7547| 19 88.7
EL_7548| 35 21
EL_7549| 95 55.3
EL_7550| 25 38
EL_7551| 31 78.8
EL_7552| 67 85.7
EL_7553| 19 48.9
EL_7554| 78 70.6
EL_7555| 79 7.2
EL_7556| 78 59.7
EL_7557| 77 57.9
EL_7558| 27 9.8
EL_7559| 65 34.9
EL_7560| 70 74.2
EL_7561| 67 33.7
EL_7562| 15 81.4
EL_7563| 80 24
EL_7564| 65 9.1
EL_7565| 15 47.8
EL_7566| 30 55.9
EL_7567| 28 94.1
EL_7568| 15 42.2
EL_7569| 63 12.7
EL_7570| 24 83.1
EL_7571| 63 65.2
EL_7572| 77 56.3
EL_7573| 94 22.5
EL_7574| 82 56.9
EL_7575| 71 26.3
EL_7576| 30 59.1
EL_7577| 74 55.1
EL_7578| 0 55.2
EL_7579| 68 39.9
EL_7580| 85 51.4
EL_7581| 72 66.3
EL_7582| 25 54.6
EL_7583| 40 16.3
EL_7584| 32 47.8
EL_7585| 27 26.3
EL_7586| 31 79.3
EL_7587| 11 69.9
EL_7588| 8 92.9
EL_7589| 64 55.7
EL_7590| 64 39
EL_7591| 9 0.3
EL_7592| 72 76
EL_7593| 40 25.4
EL_7594| 78 27.6
EL_7595| 27 59.7
EL_7596| 39 61.3
EL_7597| 26 57.9
EL_7598| 71 40.4
EL_7599| 3 79.6
EL_7600| 33 63.4
EL_7601| 28 89.7
EL_7602| 67 60.3
EL_7603| 83 5.1
EL_7604| 13 41.7
EL_7605| 12 71.7
EL_7606| 74 23.2
EL_7607| 17 86.2
EL_7608| 69 21.2
EL_7609| 93 14.6
EL_7610| 31 78.2
EL_7611| 99 71
EL_7612| 91 36.6
EL_7613| 85 28.9
EL_7614| 24 25.2
EL_7615| 33 73.9
EL_7616| 13 48.2
EL_7617| 83 47.2
EL_7618| 69 41.3
EL_7619| 35 95
EL_7620| 36 37.1
EL_7621| 83 39.7
EL_7622| 23 18
EL_7623| 23 48.7
EL_7624| 27 38.3
EL_7625| 35 53.2
EL_7626| 78 36.9
EL_7627| 27 43.2
EL_7628| 28 70
EL_7629| 16 49.9
EL_7630| 65 99.8
EL_7631| 100 63.7
EL_7632| 73 56.3
EL_7633| 72 60.3
EL_7634| 87 62.5
EL_7635| 65 71.9
EL_7636| 6 7.6
EL_7637| 96 66.1
EL_7638| 40 62.5
EL_7639| 21 60
EL_7640| 84 34.7
EL_7641| 18 23.5
EL_7642| 97 12.1
EL_7643| 94 65.4
EL_7644| 89 43.7
EL_7645| 36 4.6
EL_7646| 26 11.6
EL_7647| 86 63.3
EL_7648| 29 69
EL_7649| 9 6.6
EL_7650| 94 99.2
EL_7651| 18 18.8
EL_7652| 100 52.9
EL_7653| 78 37.1
EL_7654| 80 66.3
EL_7655| 84 72.9
EL_7656| 100 50.1
EL_7657| 34 54.6
EL_7658| 93 63.8
EL_7659| 88 7.7
EL_7660| 65 16.7
EL_7661| 71 30.4
EL_7662| 69 95.4
EL_7663| 22 93.2
EL_7664| 63 90.6
EL_7665| 21 6.3
EL_7666| 64 26.5
EL_7667| 34 62.1
EL_7668| 68 32.5
EL_7669| 16 39.4
EL_7670| 66 20.8
EL_7671| 13 96.3
EL_7672| 97 18.9
EL_7673| 8 4.1
EL_7674| 10 58.6
EL_7675| 78 42.6
EL_7676| 26 85.8
EL_7677| 99 28.7
EL_7678| 15 57.3
EL_7679| 16 77.4
EL_7680| 79 83.3
EL_7681| 7 64.5
EL_7682| 40 96.7
EL_7683| 90 92.9
EL_7684| 85 72.6
EL_7685| 75 61.1
EL_7686| 34 5.5
EL_7687| 36 39.7
EL_7688| 18 2.7
EL_7689| 40 98.1
EL_7690| 1 0.5
EL_7691| 87 17.1
EL_7692| 80 8.3
EL_7693| 78 96.4
EL_7694| 2 57.7
EL_7695| 94 98.7
EL_7696| 18 58.1
EL_7697| 15 47.1
EL_7698| 27 27.4
EL_7699| 99 57.3
EL_7700| 13 35
EL_7701| 22 80.1
EL_7702| 38 60.1
EL_7703| 79 62.7
EL_7704| 65 89.6
EL_7705| 12 6.2
EL_7706| 71 93.2
EL_7707| 10 50.8
EL_7708| 86 21.4
EL_7709| 27 58.4
EL_7710| 34 61.5
EL_7711| 13 2
EL_7712| 99 1.2
EL_7713| 76 47.2
EL_7714| 5 66.2
EL_7715| 82 2.1
EL_7716| 92 32.7
EL_7717| 14 44.5
EL_7718| 70 31
EL_7719| 39 10.4
EL_7720| 1 6.4
